date,crop_year,commod_sub,round,place,production,percent,commod_gr,commod
2007-09-30,2549/50,ข้าวนาปรัง,นาปรัง,ประเทศ,35050.0,0.51,พืชไร่,ข้าว
2007-09-30,2549/50,มันสำปะหลัง,ทั้งปี,ประเทศ,1095388.0,4.07,พืชไร่,มันสำปะหลัง
2007-09-30,2549/50,สับปะรดโรงงาน,ทั้งปี,ประเทศ,97476.0,4.46,พืชไร่,สับปะรดโรงงาน
2007-09-30,2549/50,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,627124.0,9.81,พืชยืนต้น,ปาล์มน้ำมัน
2007-09-30,2549/50,ยางพารา,ทั้งปี,ประเทศ,268916.0,8.8,พืชยืนต้น,ยางพารา
2007-09-30,2549/50,ลำไย,ทั้งปี,ประเทศ,23525.0,4.74,ไม้ผล,ลำไย
2007-09-30,2549/50,ทุเรียน,ทั้งปี,ประเทศ,42091.0,5.61,ไม้ผล,ทุเรียน
2007-09-30,2549/50,มังคุด,ทั้งปี,ประเทศ,22667.0,4.88,ไม้ผล,มังคุด
2007-09-30,2549/50,ลองกอง,ทั้งปี,ประเทศ,79646.0,32.77,ไม้ผล,ลองกอง
2007-09-30,2549/50,เงาะ,ทั้งปี,ประเทศ,13015.0,2.66,ไม้ผล,เงาะ
2007-09-30,2549/50,สุกร,ทั้งปี,ประเทศ,1119212.0,8.26,ปศุสัตว์,สุกร
2007-09-30,2549/50,ไก่เนื้อ,ทั้งปี,ประเทศ,72928880.0,8.29,ปศุสัตว์,ไก่เนื้อ
2007-09-30,2549/50,ไข่ไก่,ทั้งปี,ประเทศ,748550.0,8.33,ปศุสัตว์,ไข่ไก่
2007-09-30,2550/51,ข้าวนาปี,นาปี,ประเทศ,1137979.0,4.83,พืชไร่,ข้าว
2007-09-30,2550/51,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,1085232.0,27.9,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2007-09-30,2550/51,หอมแดง,ทั้งปี,ประเทศ,3385.0,1.7,พืชผัก,หอมแดง
2007-09-30,2550/51,หอมหัวใหญ่,ทั้งปี,ประเทศ,0.0,0.0,พืชผัก,หอมหัวใหญ่
2007-09-30,2550/51,มันฝรั่ง,ทั้งปี,ประเทศ,1867.0,1.63,พืชผัก,มันฝรั่ง
2007-10-31,2549/50,ข้าวนาปรัง,นาปรัง,ประเทศ,8574.0,0.13,พืชไร่,ข้าว
2007-10-31,2549/50,สับปะรดโรงงาน,ทั้งปี,ประเทศ,177360.0,8.12,พืชไร่,สับปะรดโรงงาน
2007-10-31,2549/50,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,672818.0,10.53,พืชยืนต้น,ปาล์มน้ำมัน
2007-10-31,2549/50,ยางพารา,ทั้งปี,ประเทศ,274213.4,8.98,พืชยืนต้น,ยางพารา
2007-10-31,2549/50,ลำไย,ทั้งปี,ประเทศ,4573.0,0.92,ไม้ผล,ลำไย
2007-10-31,2549/50,ทุเรียน,ทั้งปี,ประเทศ,4618.0,0.61,ไม้ผล,ทุเรียน
2007-10-31,2549/50,มังคุด,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,มังคุด
2007-10-31,2549/50,ลองกอง,ทั้งปี,ประเทศ,16989.0,6.99,ไม้ผล,ลองกอง
2007-10-31,2549/50,เงาะ,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,เงาะ
2007-10-31,2549/50,สุกร,ทั้งปี,ประเทศ,1108842.0,8.19,ปศุสัตว์,สุกร
2007-10-31,2549/50,ไก่เนื้อ,ทั้งปี,ประเทศ,77831764.0,8.84,ปศุสัตว์,ไก่เนื้อ
2007-10-31,2549/50,ไข่ไก่,ทั้งปี,ประเทศ,761288.0,8.47,ปศุสัตว์,ไข่ไก่
2007-10-31,2550/51,ข้าวนาปี,นาปี,ประเทศ,2054334.0,8.71,พืชไร่,ข้าว
2007-10-31,2550/51,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,711662.0,18.29,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2007-10-31,2550/51,มันสำปะหลัง,ทั้งปี,ประเทศ,2063593.0,8.2,พืชไร่,มันสำปะหลัง
2007-10-31,2550/51,กาแฟ,ทั้งปี,ประเทศ,278.0,0.55,พืชยืนต้น,กาแฟ
2007-10-31,2550/51,หอมแดง,ทั้งปี,ประเทศ,5055.0,2.53,พืชผัก,หอมแดง
2007-10-31,2550/51,หอมหัวใหญ่,ทั้งปี,ประเทศ,198.0,0.43,พืชผัก,หอมหัวใหญ่
2007-10-31,2550/51,มันฝรั่ง,ทั้งปี,ประเทศ,1250.0,1.09,พืชผัก,มันฝรั่ง
2007-11-30,2549/50,ข้าวนาปรัง,นาปรัง,ประเทศ,0.0,0.0,พืชไร่,ข้าว
2007-11-30,2549/50,สับปะรดโรงงาน,ทั้งปี,ประเทศ,223003.0,10.2,พืชไร่,สับปะรดโรงงาน
2007-11-30,2549/50,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,574827.0,9.0,พืชยืนต้น,ปาล์มน้ำมัน
2007-11-30,2549/50,ยางพารา,ทั้งปี,ประเทศ,278796.4,9.13,พืชยืนต้น,ยางพารา
2007-11-30,2549/50,ลำไย,ทั้งปี,ประเทศ,7436.0,1.5,ไม้ผล,ลำไย
2007-11-30,2549/50,ทุเรียน,ทั้งปี,ประเทศ,5567.0,0.74,ไม้ผล,ทุเรียน
2007-11-30,2549/50,มังคุด,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,มังคุด
2007-11-30,2549/50,ลองกอง,ทั้งปี,ประเทศ,705.0,0.29,ไม้ผล,ลองกอง
2007-11-30,2549/50,เงาะ,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,เงาะ
2007-11-30,2549/50,สุกร,ทั้งปี,ประเทศ,1056153.0,7.8,ปศุสัตว์,สุกร
2007-11-30,2549/50,ไก่เนื้อ,ทั้งปี,ประเทศ,67901142.0,7.72,ปศุสัตว์,ไก่เนื้อ
2007-11-30,2549/50,ไข่ไก่,ทั้งปี,ประเทศ,751862.0,8.36,ปศุสัตว์,ไข่ไก่
2007-11-30,2550/51,ข้าวนาปี,นาปี,ประเทศ,11020210.0,46.73,พืชไร่,ข้าว
2007-11-30,2550/51,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,737763.0,18.96,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2007-11-30,2550/51,มันสำปะหลัง,ทั้งปี,ประเทศ,3672077.0,14.6,พืชไร่,มันสำปะหลัง
2007-11-30,2550/51,กาแฟ,ทั้งปี,ประเทศ,1745.0,3.46,พืชยืนต้น,กาแฟ
2007-11-30,2550/51,กระเทียม,ทั้งปี,ประเทศ,0.0,0.0,พืชผัก,กระเทียม
2007-11-30,2550/51,หอมแดง,ทั้งปี,ประเทศ,8914.0,4.47,พืชผัก,หอมแดง
2007-11-30,2550/51,หอมหัวใหญ่,ทั้งปี,ประเทศ,2174.0,4.68,พืชผัก,หอมหัวใหญ่
2007-11-30,2550/51,มันฝรั่ง,ทั้งปี,ประเทศ,6965.0,6.08,พืชผัก,มันฝรั่ง
2007-12-31,2549/50,สับปะรดโรงงาน,ทั้งปี,ประเทศ,168137.0,7.69,พืชไร่,สับปะรดโรงงาน
2007-12-31,2549/50,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,439831.0,6.88,พืชยืนต้น,ปาล์มน้ำมัน
2007-12-31,2549/50,ยางพารา,ทั้งปี,ประเทศ,282111.3,9.23,พืชยืนต้น,ยางพารา
2007-12-31,2549/50,ลำไย,ทั้งปี,ประเทศ,7246.0,1.46,ไม้ผล,ลำไย
2007-12-31,2549/50,ทุเรียน,ทั้งปี,ประเทศ,5242.0,0.7,ไม้ผล,ทุเรียน
2007-12-31,2549/50,มังคุด,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,มังคุด
2007-12-31,2549/50,ลองกอง,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,ลองกอง
2007-12-31,2549/50,เงาะ,ทั้งปี,ประเทศ,0.0,0.0,ไม้ผล,เงาะ
2007-12-31,2549/50,สุกร,ทั้งปี,ประเทศ,1031575.0,7.62,ปศุสัตว์,สุกร
2007-12-31,2549/50,ไก่เนื้อ,ทั้งปี,ประเทศ,79769582.0,9.06,ปศุสัตว์,ไก่เนื้อ
2007-12-31,2549/50,ไข่ไก่,ทั้งปี,ประเทศ,742895.0,8.26,ปศุสัตว์,ไข่ไก่
2007-12-31,2550/51,ข้าวนาปี,นาปี,ประเทศ,6732038.0,28.55,พืชไร่,ข้าว
2007-12-31,2550/51,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,497102.0,12.78,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2007-12-31,2550/51,มันสำปะหลัง,ทั้งปี,ประเทศ,5106555.0,20.3,พืชไร่,มันสำปะหลัง
2007-12-31,2550/51,กาแฟ,ทั้งปี,ประเทศ,4908.2671,9.73,พืชยืนต้น,กาแฟ
2007-12-31,2550/51,กระเทียม,ทั้งปี,ประเทศ,211.0,0.25,พืชผัก,กระเทียม
2007-12-31,2550/51,หอมแดง,ทั้งปี,ประเทศ,26407.0,13.24,พืชผัก,หอมแดง
2007-12-31,2550/51,หอมหัวใหญ่,ทั้งปี,ประเทศ,4997.0,10.76,พืชผัก,หอมหัวใหญ่
2007-12-31,2550/51,มันฝรั่ง,ทั้งปี,ประเทศ,6517.0,5.69,พืชผัก,มันฝรั่ง
2008-01-31,2550/51,ข้าวนาปี,นาปี,ประเทศ,1023153.0,4.34,พืชไร่,ข้าว
2008-01-31,2550/51,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,194796.0,5.01,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2008-01-31,2550/51,มันสำปะหลัง,ทั้งปี,ประเทศ,3230278.0,12.84,พืชไร่,มันสำปะหลัง
2008-01-31,2550/51,สับปะรดโรงงาน,ทั้งปี,ประเทศ,162004.0,7.11,พืชไร่,สับปะรดโรงงาน
2008-01-31,2550/51,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,570707.0,6.16,พืชยืนต้น,ปาล์มน้ำมัน
2008-01-31,2550/51,ยางพารา,ทั้งปี,ประเทศ,375860.0,11.7,พืชยืนต้น,ยางพารา
2008-01-31,2550/51,กาแฟ,ทั้งปี,ประเทศ,17294.6754,34.28,พืชยืนต้น,กาแฟ
2008-01-31,2550/51,ลำไย,ทั้งปี,ประเทศ,15062.0,3.15,ไม้ผล,ลำไย
2008-01-31,2550/51,ทุเรียน,ทั้งปี,ประเทศ,2425.0,0.38,ไม้ผล,ทุเรียน
2008-01-31,2550/51,มังคุด,ทั้งปี,ประเทศ,2416.0,1.38,ไม้ผล,มังคุด
2008-01-31,2550/51,ลองกอง,ทั้งปี,ประเทศ,54.0,0.05,ไม้ผล,ลองกอง
2008-01-31,2550/51,เงาะ,ทั้งปี,ประเทศ,609.0,0.15,ไม้ผล,เงาะ
2008-01-31,2550/51,กระเทียม,ทั้งปี,ประเทศ,6116.0,7.14,พืชผัก,กระเทียม
2008-01-31,2550/51,หอมแดง,ทั้งปี,ประเทศ,25621.0,12.85,พืชผัก,หอมแดง
2008-01-31,2550/51,หอมหัวใหญ่,ทั้งปี,ประเทศ,9875.0,21.27,พืชผัก,หอมหัวใหญ่
2008-01-31,2550/51,มันฝรั่ง,ทั้งปี,ประเทศ,16279.0,14.22,พืชผัก,มันฝรั่ง
2008-01-31,2550/51,สุกร,ทั้งปี,ประเทศ,1079934.0,8.94,ปศุสัตว์,สุกร
2008-01-31,2550/51,ไก่เนื้อ,ทั้งปี,ประเทศ,74242602.0,8.06,ปศุสัตว์,ไก่เนื้อ
2008-01-31,2550/51,ไข่ไก่,ทั้งปี,ประเทศ,763663.0,8.1,ปศุสัตว์,ไข่ไก่
2008-02-29,2550/51,ข้าวนาปี,นาปี,ประเทศ,516132.0,2.19,พืชไร่,ข้าว
2008-02-29,2550/51,ข้าวนาปรัง,นาปรัง,ประเทศ,255268.0,2.87,พืชไร่,ข้าว
2008-02-29,2550/51,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,50335.0,1.29,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2008-02-29,2550/51,มันสำปะหลัง,ทั้งปี,ประเทศ,2413702.0,9.6,พืชไร่,มันสำปะหลัง
2008-02-29,2550/51,สับปะรดโรงงาน,ทั้งปี,ประเทศ,198359.0,8.71,พืชไร่,สับปะรดโรงงาน
2008-02-29,2550/51,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,774324.0,8.35,พืชยืนต้น,ปาล์มน้ำมัน
