date,commod_sub,place,priceF_m_baht_100p,priceF_m_baht_kg,priceF_m_baht_ton,commod_gr,commod
1997-01-31,ไก่เนื้อ,ประเทศ,,24.92,24920.0,ปศุสัตว์,ไก่เนื้อ
1997-01-31,ไข่ไก่,ประเทศ,145.0,1.16,1160.0,ปศุสัตว์,ไข่ไก่
1997-01-31,ปาล์มน้ำมัน,ประเทศ,,2.27,2270.0,พืชยืนต้น,ปาล์มน้ำมัน
1997-02-28,ข้าวหอมมะลิ,ประเทศ,,4.935,4935.0,พืชไร่,ข้าว
1997-02-28,ข้าวเจ้าอื่น,ประเทศ,,4.87,4870.0,พืชไร่,ข้าว
1997-02-28,ข้าวเหนียว,ประเทศ,,4.537,4537.0,พืชไร่,ข้าว
1997-02-28,ข้าวนาปี,ประเทศ,,4.671,4671.0,พืชไร่,ข้าว
1997-02-28,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.54,4540.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1997-02-28,มันสำปะหลัง,ประเทศ,,1.0,1000.0,พืชไร่,มันสำปะหลัง
1997-02-28,สับปะรดโรงงาน,ประเทศ,,3.03,3030.0,พืชไร่,สับปะรดโรงงาน
1997-02-28,มะพร้าว,ประเทศ,477.0,3.816,3816.0,พืชยืนต้น,มะพร้าว
1997-02-28,ยางพารา,ประเทศ,,31.31,31310.0,พืชยืนต้น,ยางพารา
1997-02-28,กาแฟ,ประเทศ,,45.29,45290.0,พืชยืนต้น,กาแฟ
1997-02-28,กระเทียม,ประเทศ,,41.0,41000.0,พืชผัก,กระเทียม
1997-02-28,หอมแดง,ประเทศ,,11.37,11370.0,พืชผัก,หอมแดง
1997-02-28,หอมหัวใหญ่,ประเทศ,,5.75,5750.0,พืชผัก,หอมหัวใหญ่
1997-02-28,สุกร,ประเทศ,,35.18,35180.0,ปศุสัตว์,สุกร
1997-02-28,ไก่เนื้อ,ประเทศ,,24.91,24910.0,ปศุสัตว์,ไก่เนื้อ
1997-02-28,ไข่ไก่,ประเทศ,147.0,1.176,1176.0,ปศุสัตว์,ไข่ไก่
1997-02-28,ข้าวนาปรัง,ประเทศ,,4.8,4800.0,พืชไร่,ข้าว
1997-02-28,ปาล์มน้ำมัน,ประเทศ,,2.37,2370.0,พืชยืนต้น,ปาล์มน้ำมัน
1997-03-31,ข้าวหอมมะลิ,ประเทศ,,4.967,4967.0,พืชไร่,ข้าว
1997-03-31,ข้าวเจ้าอื่น,ประเทศ,,4.92,4920.0,พืชไร่,ข้าว
1997-03-31,ข้าวเหนียว,ประเทศ,,4.653,4653.0,พืชไร่,ข้าว
1997-03-31,ข้าวนาปี,ประเทศ,,4.744,4744.0,พืชไร่,ข้าว
1997-03-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.78,4780.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1997-03-31,มันสำปะหลัง,ประเทศ,,1.0,1000.0,พืชไร่,มันสำปะหลัง
1997-03-31,สับปะรดโรงงาน,ประเทศ,,2.88,2880.0,พืชไร่,สับปะรดโรงงาน
1997-03-31,มะพร้าว,ประเทศ,528.0,4.224,4224.0,พืชยืนต้น,มะพร้าว
1997-03-31,ยางพารา,ประเทศ,,32.35,32350.0,พืชยืนต้น,ยางพารา
1997-03-31,กาแฟ,ประเทศ,,39.51,39510.0,พืชยืนต้น,กาแฟ
1997-03-31,กระเทียม,ประเทศ,,50.67,50670.0,พืชผัก,กระเทียม
1997-03-31,หอมแดง,ประเทศ,,12.44,12440.0,พืชผัก,หอมแดง
1997-03-31,หอมหัวใหญ่,ประเทศ,,4.67,4670.0,พืชผัก,หอมหัวใหญ่
1997-03-31,สุกร,ประเทศ,,35.2,35200.0,ปศุสัตว์,สุกร
1997-03-31,ไก่เนื้อ,ประเทศ,,26.3,26300.0,ปศุสัตว์,ไก่เนื้อ
1997-03-31,ไข่ไก่,ประเทศ,147.0,1.176,1176.0,ปศุสัตว์,ไข่ไก่
1997-03-31,ข้าวนาปรัง,ประเทศ,,4.957,4957.0,พืชไร่,ข้าว
1997-03-31,ปาล์มน้ำมัน,ประเทศ,,2.18,2180.0,พืชยืนต้น,ปาล์มน้ำมัน
1997-04-30,ข้าวหอมมะลิ,ประเทศ,,5.093,5093.0,พืชไร่,ข้าว
1997-04-30,ข้าวเจ้าอื่น,ประเทศ,,5.026,5026.0,พืชไร่,ข้าว
1997-04-30,ข้าวเหนียว,ประเทศ,,4.754,4754.0,พืชไร่,ข้าว
1997-04-30,ข้าวนาปี,ประเทศ,,4.774,4774.0,พืชไร่,ข้าว
1997-04-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.96,4960.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1997-04-30,มันสำปะหลัง,ประเทศ,,0.91,910.0,พืชไร่,มันสำปะหลัง
1997-04-30,สับปะรดโรงงาน,ประเทศ,,2.8,2800.0,พืชไร่,สับปะรดโรงงาน
1997-04-30,มะพร้าว,ประเทศ,472.0,3.776,3776.0,พืชยืนต้น,มะพร้าว
1997-04-30,ยางพารา,ประเทศ,,28.72,28720.0,พืชยืนต้น,ยางพารา
1997-04-30,กาแฟ,ประเทศ,,38.59,38590.0,พืชยืนต้น,กาแฟ
1997-04-30,กระเทียม,ประเทศ,,21.2,21200.0,พืชผัก,กระเทียม
1997-04-30,หอมแดง,ประเทศ,,11.2,11200.0,พืชผัก,หอมแดง
1997-04-30,หอมหัวใหญ่,ประเทศ,,5.2,5200.0,พืชผัก,หอมหัวใหญ่
1997-04-30,สุกร,ประเทศ,,36.88,36880.0,ปศุสัตว์,สุกร
1997-04-30,ไก่เนื้อ,ประเทศ,,27.04,27040.0,ปศุสัตว์,ไก่เนื้อ
1997-04-30,ไข่ไก่,ประเทศ,149.0,1.192,1192.0,ปศุสัตว์,ไข่ไก่
1997-04-30,ข้าวนาปรัง,ประเทศ,,4.411,4411.0,พืชไร่,ข้าว
1997-04-30,ทุเรียน,ประเทศ,,33.08,33080.0,ไม้ผล,ทุเรียน
1997-04-30,เงาะ,ประเทศ,,18.34,18340.0,ไม้ผล,เงาะ
1997-04-30,ปาล์มน้ำมัน,ประเทศ,,1.97,1970.0,พืชยืนต้น,ปาล์มน้ำมัน
1997-04-30,มังคุด,ประเทศ,,42.0,42000.0,ไม้ผล,มังคุด
1997-05-31,ข้าวหอมมะลิ,ประเทศ,,5.373,5373.0,พืชไร่,ข้าว
1997-05-31,ข้าวเจ้าอื่น,ประเทศ,,5.246,5246.0,พืชไร่,ข้าว
1997-05-31,ข้าวเหนียว,ประเทศ,,4.928,4928.0,พืชไร่,ข้าว
1997-05-31,ข้าวนาปี,ประเทศ,,4.94,4940.0,พืชไร่,ข้าว
1997-05-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,5.16,5160.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1997-05-31,มันสำปะหลัง,ประเทศ,,0.86,860.0,พืชไร่,มันสำปะหลัง
1997-05-31,สับปะรดโรงงาน,ประเทศ,,2.4,2400.0,พืชไร่,สับปะรดโรงงาน
1997-05-31,มะพร้าว,ประเทศ,446.0,3.568,3568.0,พืชยืนต้น,มะพร้าว
1997-05-31,ยางพารา,ประเทศ,,30.21,30210.0,พืชยืนต้น,ยางพารา
1997-05-31,กาแฟ,ประเทศ,,41.25,41250.0,พืชยืนต้น,กาแฟ
1997-05-31,กระเทียม,ประเทศ,,20.16,20160.0,พืชผัก,กระเทียม
1997-05-31,หอมแดง,ประเทศ,,10.6,10600.0,พืชผัก,หอมแดง
1997-05-31,หอมหัวใหญ่,ประเทศ,,6.5,6500.0,พืชผัก,หอมหัวใหญ่
1997-05-31,สุกร,ประเทศ,,39.34,39340.0,ปศุสัตว์,สุกร
1997-05-31,ไก่เนื้อ,ประเทศ,,26.74,26740.0,ปศุสัตว์,ไก่เนื้อ
1997-05-31,ไข่ไก่,ประเทศ,157.0,1.256,1256.0,ปศุสัตว์,ไข่ไก่
1997-05-31,ข้าวนาปรัง,ประเทศ,,4.155,4155.0,พืชไร่,ข้าว
1997-05-31,ทุเรียน,ประเทศ,,15.16,15160.0,ไม้ผล,ทุเรียน
1997-05-31,เงาะ,ประเทศ,,9.78,9780.0,ไม้ผล,เงาะ
1997-05-31,ลองกอง,ประเทศ,,17.06,17060.0,ไม้ผล,ลองกอง
1997-05-31,ปาล์มน้ำมัน,ประเทศ,,2.04,2040.0,พืชยืนต้น,ปาล์มน้ำมัน
1997-05-31,มังคุด,ประเทศ,,24.69,24690.0,ไม้ผล,มังคุด
1997-06-30,ข้าวหอมมะลิ,ประเทศ,,5.684,5684.0,พืชไร่,ข้าว
1997-06-30,ข้าวเจ้าอื่น,ประเทศ,,5.458,5458.0,พืชไร่,ข้าว
1997-06-30,ข้าวเหนียว,ประเทศ,,4.846,4846.0,พืชไร่,ข้าว
1997-06-30,ข้าวนาปี,ประเทศ,,4.999,4999.0,พืชไร่,ข้าว
1997-06-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,5.2,5200.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1997-06-30,มันสำปะหลัง,ประเทศ,,0.81,810.0,พืชไร่,มันสำปะหลัง
1997-06-30,สับปะรดโรงงาน,ประเทศ,,2.02,2020.0,พืชไร่,สับปะรดโรงงาน
1997-06-30,มะพร้าว,ประเทศ,424.0,3.392,3392.0,พืชยืนต้น,มะพร้าว
1997-06-30,ยางพารา,ประเทศ,,29.72,29720.0,พืชยืนต้น,ยางพารา
1997-06-30,กระเทียม,ประเทศ,,23.08,23080.0,พืชผัก,กระเทียม
1997-06-30,หอมแดง,ประเทศ,,9.5,9500.0,พืชผัก,หอมแดง
1997-06-30,หอมหัวใหญ่,ประเทศ,,6.75,6750.0,พืชผัก,หอมหัวใหญ่
1997-06-30,สุกร,ประเทศ,,40.6,40600.0,ปศุสัตว์,สุกร
1997-06-30,ไก่เนื้อ,ประเทศ,,27.07,27070.0,ปศุสัตว์,ไก่เนื้อ
1997-06-30,ไข่ไก่,ประเทศ,164.0,1.312,1312.0,ปศุสัตว์,ไข่ไก่
1997-06-30,ข้าวนาปรัง,ประเทศ,,4.446,4446.0,พืชไร่,ข้าว
1997-06-30,ทุเรียน,ประเทศ,,19.92,19920.0,ไม้ผล,ทุเรียน
1997-06-30,เงาะ,ประเทศ,,8.23,8230.0,ไม้ผล,เงาะ
1997-06-30,ลองกอง,ประเทศ,,16.88,16880.0,ไม้ผล,ลองกอง
1997-06-30,ปาล์มน้ำมัน,ประเทศ,,1.97,1970.0,พืชยืนต้น,ปาล์มน้ำมัน
1997-06-30,มังคุด,ประเทศ,,18.21,18210.0,ไม้ผล,มังคุด
1997-07-31,ข้าวหอมมะลิ,ประเทศ,,5.739,5739.0,พืชไร่,ข้าว
1997-07-31,ข้าวเจ้าอื่น,ประเทศ,,5.483,5483.0,พืชไร่,ข้าว
1997-07-31,ข้าวเหนียว,ประเทศ,,4.81,4810.0,พืชไร่,ข้าว
1997-07-31,ข้าวนาปี,ประเทศ,,5.069,5069.0,พืชไร่,ข้าว
1997-07-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,4.33,4330.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
1997-07-31,มันสำปะหลัง,ประเทศ,,0.74,740.0,พืชไร่,มันสำปะหลัง
1997-07-31,สับปะรดโรงงาน,ประเทศ,,2.09,2090.0,พืชไร่,สับปะรดโรงงาน
1997-07-31,มะพร้าว,ประเทศ,366.0,2.928,2928.0,พืชยืนต้น,มะพร้าว
1997-07-31,ยางพารา,ประเทศ,,26.13,26130.0,พืชยืนต้น,ยางพารา
1997-07-31,กระเทียม,ประเทศ,,26.65,26650.0,พืชผัก,กระเทียม
1997-07-31,หอมแดง,ประเทศ,,9.95,9950.0,พืชผัก,หอมแดง
1997-07-31,หอมหัวใหญ่,ประเทศ,,7.5,7500.0,พืชผัก,หอมหัวใหญ่
1997-07-31,สุกร,ประเทศ,,41.23,41230.0,ปศุสัตว์,สุกร
1997-07-31,ไก่เนื้อ,ประเทศ,,29.17,29170.0,ปศุสัตว์,ไก่เนื้อ
1997-07-31,ไข่ไก่,ประเทศ,171.0,1.368,1368.0,ปศุสัตว์,ไข่ไก่
