date,commod_sub,place,priceF_w_baht_100p,priceF_w_baht_kg,priceF_w_baht_ton,commod_gr,commod
2018-12-07,ไข่ไก่,ประเทศ,263.5,2.108,2108.0,ปศุสัตว์,ไข่ไก่
2018-12-07,กุ้ง,ประเทศ,,141.08,141080.0,ประมง,กุ้ง
2018-12-07,ลองกอง,ประเทศ,,30.0,30000.0,ไม้ผล,ลองกอง
2018-12-14,ข้าวหอมมะลิ,ประเทศ,,15.19269,15192.69,พืชไร่,ข้าว
2018-12-14,ข้าวปทุมธานี,ประเทศ,,9.351510000000001,9351.51,พืชไร่,ข้าว
2018-12-14,ข้าวเจ้าอื่น,ประเทศ,,8.060640000000001,8060.64,พืชไร่,ข้าว
2018-12-14,ข้าวเหนียว,ประเทศ,,10.384409999999999,10384.41,พืชไร่,ข้าว
2018-12-14,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.83,8830.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-12-14,มันสำปะหลัง,ประเทศ,,2.29,2290.0,พืชไร่,มันสำปะหลัง
2018-12-14,สับปะรดโรงงาน,ประเทศ,,2.85,2850.0,พืชไร่,สับปะรดโรงงาน
2018-12-14,ปาล์มน้ำมัน,ประเทศ,,2.52,2520.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-12-14,มะพร้าว,ประเทศ,496.34,3.9707199999999996,3970.72,พืชยืนต้น,มะพร้าว
2018-12-14,ยางพารา,ประเทศ,,36.33,36330.0,พืชยืนต้น,ยางพารา
2018-12-14,กาแฟ,ประเทศ,,65.6,65600.0,พืชยืนต้น,กาแฟ
2018-12-14,ลำไย,ประเทศ,,30.68,30680.0,ไม้ผล,ลำไย
2018-12-14,หอมแดง,ประเทศ,,24.0,24000.0,พืชผัก,หอมแดง
2018-12-14,สุกร,ประเทศ,,60.03,60030.0,ปศุสัตว์,สุกร
2018-12-14,ไก่เนื้อ,ประเทศ,,36.15,36150.0,ปศุสัตว์,ไก่เนื้อ
2018-12-14,ไข่ไก่,ประเทศ,265.09,2.12072,2120.72,ปศุสัตว์,ไข่ไก่
2018-12-14,กุ้ง,ประเทศ,,143.11,143110.0,ประมง,กุ้ง
2018-12-21,ข้าวหอมมะลิ,ประเทศ,,15.32494,15324.94,พืชไร่,ข้าว
2018-12-21,ข้าวปทุมธานี,ประเทศ,,9.414399999999999,9414.4,พืชไร่,ข้าว
2018-12-21,ข้าวเจ้าอื่น,ประเทศ,,8.01712,8017.12,พืชไร่,ข้าว
2018-12-21,ข้าวเหนียว,ประเทศ,,10.307409999999999,10307.41,พืชไร่,ข้าว
2018-12-21,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.8,8800.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-12-21,มันสำปะหลัง,ประเทศ,,2.29,2290.0,พืชไร่,มันสำปะหลัง
2018-12-21,สับปะรดโรงงาน,ประเทศ,,2.91,2910.0,พืชไร่,สับปะรดโรงงาน
2018-12-21,ปาล์มน้ำมัน,ประเทศ,,2.59,2590.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-12-21,มะพร้าว,ประเทศ,504.59,4.03672,4036.72,พืชยืนต้น,มะพร้าว
2018-12-21,ยางพารา,ประเทศ,,37.91,37910.0,พืชยืนต้น,ยางพารา
2018-12-21,กาแฟ,ประเทศ,,66.0,66000.0,พืชยืนต้น,กาแฟ
2018-12-21,ลำไย,ประเทศ,,30.68,30680.0,ไม้ผล,ลำไย
2018-12-21,หอมแดง,ประเทศ,,24.0,24000.0,พืชผัก,หอมแดง
2018-12-21,สุกร,ประเทศ,,60.43,60430.0,ปศุสัตว์,สุกร
2018-12-21,ไก่เนื้อ,ประเทศ,,36.15,36150.0,ปศุสัตว์,ไก่เนื้อ
2018-12-21,ไข่ไก่,ประเทศ,264.08,2.11264,2112.64,ปศุสัตว์,ไข่ไก่
2018-12-21,กุ้ง,ประเทศ,,150.52,150520.0,ประมง,กุ้ง
2019-01-04,ข้าวหอมมะลิ,ประเทศ,,15.30002,15300.02,พืชไร่,ข้าว
2019-01-04,ข้าวปทุมธานี,ประเทศ,,9.407530000000001,9407.53,พืชไร่,ข้าว
2019-01-04,ข้าวเจ้าอื่น,ประเทศ,,7.9308000000000005,7930.8,พืชไร่,ข้าว
2019-01-04,ข้าวเหนียว,ประเทศ,,9.63241,9632.41,พืชไร่,ข้าว
2019-01-04,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.99,8990.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-01-04,มันสำปะหลัง,ประเทศ,,2.28,2280.0,พืชไร่,มันสำปะหลัง
2019-01-04,สับปะรดโรงงาน,ประเทศ,,2.96,2960.0,พืชไร่,สับปะรดโรงงาน
2019-01-04,ปาล์มน้ำมัน,ประเทศ,,2.67,2670.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-01-04,มะพร้าว,ประเทศ,489.39,3.91512,3915.12,พืชยืนต้น,มะพร้าว
2019-01-04,ยางพารา,ประเทศ,,38.93,38930.0,พืชยืนต้น,ยางพารา
2019-01-04,กาแฟ,ประเทศ,,67.0,67000.0,พืชยืนต้น,กาแฟ
2019-01-04,ลำไย,ประเทศ,,24.91,24910.0,ไม้ผล,ลำไย
2019-01-04,หอมแดง,ประเทศ,,25.0,25000.0,พืชผัก,หอมแดง
2019-01-04,สุกร,ประเทศ,,62.23,62230.0,ปศุสัตว์,สุกร
2019-01-04,ไก่เนื้อ,ประเทศ,,36.2,36200.0,ปศุสัตว์,ไก่เนื้อ
2019-01-04,ไข่ไก่,ประเทศ,265.72,2.12576,2125.76,ปศุสัตว์,ไข่ไก่
2019-01-04,กุ้ง,ประเทศ,,154.11,154110.0,ประมง,กุ้ง
2019-01-11,ข้าวหอมมะลิ,ประเทศ,,14.97124,14971.24,พืชไร่,ข้าว
2019-01-11,ข้าวปทุมธานี,ประเทศ,,9.78461,9784.61,พืชไร่,ข้าว
2019-01-11,ข้าวเจ้าอื่น,ประเทศ,,7.7277700000000005,7727.77,พืชไร่,ข้าว
2019-01-11,ข้าวเหนียว,ประเทศ,,9.696,9696.0,พืชไร่,ข้าว
2019-01-11,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.99,8990.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-01-11,มันสำปะหลัง,ประเทศ,,2.25,2250.0,พืชไร่,มันสำปะหลัง
2019-01-11,สับปะรดโรงงาน,ประเทศ,,3.07,3070.0,พืชไร่,สับปะรดโรงงาน
2019-01-11,ปาล์มน้ำมัน,ประเทศ,,2.54,2540.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-01-11,มะพร้าว,ประเทศ,579.17,4.63336,4633.36,พืชยืนต้น,มะพร้าว
2019-01-11,ยางพารา,ประเทศ,,40.64,40640.0,พืชยืนต้น,ยางพารา
2019-01-11,กาแฟ,ประเทศ,,67.0,67000.0,พืชยืนต้น,กาแฟ
2019-01-11,ลำไย,ประเทศ,,24.8,24800.0,ไม้ผล,ลำไย
2019-01-11,หอมแดง,ประเทศ,,27.0,27000.0,พืชผัก,หอมแดง
2019-01-11,สุกร,ประเทศ,,63.16,63160.0,ปศุสัตว์,สุกร
2019-01-11,ไก่เนื้อ,ประเทศ,,36.56,36560.0,ปศุสัตว์,ไก่เนื้อ
2019-01-11,ไข่ไก่,ประเทศ,273.13,2.18504,2185.04,ปศุสัตว์,ไข่ไก่
2019-01-11,กุ้ง,ประเทศ,,163.01,163010.0,ประมง,กุ้ง
2019-01-18,ข้าวหอมมะลิ,ประเทศ,,14.913969999999999,14913.97,พืชไร่,ข้าว
2019-01-18,ข้าวปทุมธานี,ประเทศ,,9.78686,9786.86,พืชไร่,ข้าว
2019-01-18,ข้าวเจ้าอื่น,ประเทศ,,7.63286,7632.86,พืชไร่,ข้าว
2019-01-18,ข้าวเหนียว,ประเทศ,,9.78111,9781.11,พืชไร่,ข้าว
2019-01-18,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.93,8930.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-01-18,มันสำปะหลัง,ประเทศ,,2.18,2180.0,พืชไร่,มันสำปะหลัง
2019-01-18,สับปะรดโรงงาน,ประเทศ,,3.22,3220.0,พืชไร่,สับปะรดโรงงาน
2019-01-18,ปาล์มน้ำมัน,ประเทศ,,2.23,2230.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-01-18,มะพร้าว,ประเทศ,584.72,4.67776,4677.76,พืชยืนต้น,มะพร้าว
2019-01-18,ยางพารา,ประเทศ,,40.4,40400.0,พืชยืนต้น,ยางพารา
2019-01-18,กาแฟ,ประเทศ,,67.04,67040.0,พืชยืนต้น,กาแฟ
2019-01-18,ลำไย,ประเทศ,,24.8,24800.0,ไม้ผล,ลำไย
2019-01-18,หอมแดง,ประเทศ,,27.0,27000.0,พืชผัก,หอมแดง
2019-01-18,สุกร,ประเทศ,,65.2,65200.0,ปศุสัตว์,สุกร
2019-01-18,ไก่เนื้อ,ประเทศ,,36.14,36140.0,ปศุสัตว์,ไก่เนื้อ
2019-01-18,ไข่ไก่,ประเทศ,276.59,2.21272,2212.72,ปศุสัตว์,ไข่ไก่
2019-01-18,กุ้ง,ประเทศ,,166.3,166300.0,ประมง,กุ้ง
2019-01-25,ข้าวหอมมะลิ,ประเทศ,,15.393,15393.0,พืชไร่,ข้าว
2019-01-25,ข้าวปทุมธานี,ประเทศ,,9.6984,9698.4,พืชไร่,ข้าว
2019-01-25,ข้าวเจ้าอื่น,ประเทศ,,7.68668,7686.68,พืชไร่,ข้าว
2019-01-25,ข้าวเหนียว,ประเทศ,,9.947709999999999,9947.71,พืชไร่,ข้าว
2019-01-25,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.98,8980.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-01-25,มันสำปะหลัง,ประเทศ,,2.11,2110.0,พืชไร่,มันสำปะหลัง
2019-01-25,สับปะรดโรงงาน,ประเทศ,,3.37,3370.0,พืชไร่,สับปะรดโรงงาน
2019-01-25,ปาล์มน้ำมัน,ประเทศ,,2.39,2390.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-01-25,มะพร้าว,ประเทศ,584.08,4.67264,4672.64,พืชยืนต้น,มะพร้าว
2019-01-25,ยางพารา,ประเทศ,,41.26,41260.0,พืชยืนต้น,ยางพารา
2019-01-25,กาแฟ,ประเทศ,,67.36,67360.0,พืชยืนต้น,กาแฟ
2019-01-25,ลำไย,ประเทศ,,24.8,24800.0,ไม้ผล,ลำไย
2019-01-25,หอมแดง,ประเทศ,,24.0,24000.0,พืชผัก,หอมแดง
2019-01-25,สุกร,ประเทศ,,65.32,65319.99999999999,ปศุสัตว์,สุกร
2019-01-25,ไก่เนื้อ,ประเทศ,,36.2,36200.0,ปศุสัตว์,ไก่เนื้อ
2019-01-25,ไข่ไก่,ประเทศ,277.19,2.21752,2217.52,ปศุสัตว์,ไข่ไก่
2019-01-25,กุ้ง,ประเทศ,,172.48,172480.0,ประมง,กุ้ง
2019-02-01,ข้าวหอมมะลิ,ประเทศ,,15.41341,15413.41,พืชไร่,ข้าว
2019-02-01,ข้าวปทุมธานี,ประเทศ,,9.884120000000001,9884.12,พืชไร่,ข้าว
2019-02-01,ข้าวเจ้าอื่น,ประเทศ,,7.64221,7642.21,พืชไร่,ข้าว
2019-02-01,ข้าวเหนียว,ประเทศ,,9.973040000000001,9973.04,พืชไร่,ข้าว
2019-02-01,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.81,8810.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-02-01,มันสำปะหลัง,ประเทศ,,2.06,2060.0,พืชไร่,มันสำปะหลัง
2019-02-01,สับปะรดโรงงาน,ประเทศ,,3.56,3560.0,พืชไร่,สับปะรดโรงงาน
2019-02-01,ปาล์มน้ำมัน,ประเทศ,,2.58,2580.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-02-01,มะพร้าว,ประเทศ,588.0,4.704,4704.0,พืชยืนต้น,มะพร้าว
2019-02-01,ยางพารา,ประเทศ,,41.38,41380.0,พืชยืนต้น,ยางพารา
2019-02-01,กาแฟ,ประเทศ,,67.36,67360.0,พืชยืนต้น,กาแฟ
2019-02-01,ลำไย,ประเทศ,,25.8,25800.0,ไม้ผล,ลำไย
2019-02-01,หอมแดง,ประเทศ,,24.0,24000.0,พืชผัก,หอมแดง
2019-02-01,สุกร,ประเทศ,,66.86,66860.0,ปศุสัตว์,สุกร
2019-02-01,ไก่เนื้อ,ประเทศ,,36.12,36120.0,ปศุสัตว์,ไก่เนื้อ
2019-02-01,ไข่ไก่,ประเทศ,275.54,2.20432,2204.32,ปศุสัตว์,ไข่ไก่
2019-02-01,กุ้ง,ประเทศ,,174.45,174450.0,ประมง,กุ้ง
2019-02-08,ข้าวหอมมะลิ,ประเทศ,,15.5918,15591.8,พืชไร่,ข้าว
2019-02-08,ข้าวปทุมธานี,ประเทศ,,10.02567,10025.67,พืชไร่,ข้าว
2019-02-08,ข้าวเจ้าอื่น,ประเทศ,,7.645,7645.0,พืชไร่,ข้าว
2019-02-08,ข้าวเหนียว,ประเทศ,,10.009,10009.0,พืชไร่,ข้าว
2019-02-08,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.96,7960.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-02-08,มันสำปะหลัง,ประเทศ,,2.2,2200.0,พืชไร่,มันสำปะหลัง
2019-02-08,สับปะรดโรงงาน,ประเทศ,,3.57,3570.0,พืชไร่,สับปะรดโรงงาน
2019-02-08,ปาล์มน้ำมัน,ประเทศ,,2.62,2620.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-02-08,มะพร้าว,ประเทศ,623.06,4.98448,4984.48,พืชยืนต้น,มะพร้าว
2019-02-08,ยางพารา,ประเทศ,,40.85,40850.0,พืชยืนต้น,ยางพารา
2019-02-08,กาแฟ,ประเทศ,,66.11,66110.0,พืชยืนต้น,กาแฟ
2019-02-08,ลำไย,ประเทศ,,25.5,25500.0,ไม้ผล,ลำไย
2019-02-08,หอมแดง,ประเทศ,,23.0,23000.0,พืชผัก,หอมแดง
2019-02-08,สุกร,ประเทศ,,67.54,67540.0,ปศุสัตว์,สุกร
2019-02-08,ไก่เนื้อ,ประเทศ,,36.13,36130.0,ปศุสัตว์,ไก่เนื้อ
2019-02-08,ไข่ไก่,ประเทศ,275.76,2.20608,2206.08,ปศุสัตว์,ไข่ไก่
2019-02-08,กุ้ง,ประเทศ,,173.39,173390.0,ประมง,กุ้ง
2019-02-15,ข้าวหอมมะลิ,ประเทศ,,15.632040000000002,15632.04,พืชไร่,ข้าว
2019-02-15,ข้าวปทุมธานี,ประเทศ,,10.467,10467.0,พืชไร่,ข้าว
2019-02-15,ข้าวเจ้าอื่น,ประเทศ,,7.652,7652.0,พืชไร่,ข้าว
2019-02-15,ข้าวเหนียว,ประเทศ,,10.39169,10391.69,พืชไร่,ข้าว
2019-02-15,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.0,8000.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-02-15,มันสำปะหลัง,ประเทศ,,2.21,2210.0,พืชไร่,มันสำปะหลัง
2019-02-15,สับปะรดโรงงาน,ประเทศ,,3.72,3720.0,พืชไร่,สับปะรดโรงงาน
2019-02-15,ปาล์มน้ำมัน,ประเทศ,,2.53,2530.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-02-15,มะพร้าว,ประเทศ,627.0,5.016,5016.0,พืชยืนต้น,มะพร้าว
2019-02-15,ยางพารา,ประเทศ,,41.48,41480.0,พืชยืนต้น,ยางพารา
2019-02-15,กาแฟ,ประเทศ,,67.06,67060.0,พืชยืนต้น,กาแฟ
2019-02-15,ลำไย,ประเทศ,,27.3,27300.0,ไม้ผล,ลำไย
2019-02-15,หอมแดง,ประเทศ,,23.0,23000.0,พืชผัก,หอมแดง
2019-02-15,สุกร,ประเทศ,,67.18,67180.0,ปศุสัตว์,สุกร
2019-02-15,ไก่เนื้อ,ประเทศ,,36.17,36170.0,ปศุสัตว์,ไก่เนื้อ
2019-02-15,ไข่ไก่,ประเทศ,274.99,2.19992,2199.92,ปศุสัตว์,ไข่ไก่
2019-02-15,กุ้ง,ประเทศ,,165.17,165170.0,ประมง,กุ้ง
2019-02-22,ข้าวหอมมะลิ,ประเทศ,,15.723,15723.0,พืชไร่,ข้าว
2019-02-22,ข้าวปทุมธานี,ประเทศ,,10.09147,10091.47,พืชไร่,ข้าว
2019-02-22,ข้าวเจ้าอื่น,ประเทศ,,7.54155,7541.55,พืชไร่,ข้าว
2019-02-22,ข้าวเหนียว,ประเทศ,,10.37554,10375.54,พืชไร่,ข้าว
2019-02-22,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.01,8010.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-02-22,มันสำปะหลัง,ประเทศ,,2.22,2220.0,พืชไร่,มันสำปะหลัง
2019-02-22,สับปะรดโรงงาน,ประเทศ,,3.89,3890.0,พืชไร่,สับปะรดโรงงาน
2019-02-22,ปาล์มน้ำมัน,ประเทศ,,2.38,2380.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-02-22,มะพร้าว,ประเทศ,632.73,5.06184,5061.84,พืชยืนต้น,มะพร้าว
2019-02-22,ยางพารา,ประเทศ,,42.17,42170.0,พืชยืนต้น,ยางพารา
2019-02-22,กาแฟ,ประเทศ,,65.64,65640.0,พืชยืนต้น,กาแฟ
2019-02-22,ลำไย,ประเทศ,,27.3,27300.0,ไม้ผล,ลำไย
2019-02-22,หอมแดง,ประเทศ,,23.0,23000.0,พืชผัก,หอมแดง
2019-02-22,สุกร,ประเทศ,,66.6,66600.0,ปศุสัตว์,สุกร
2019-02-22,ไก่เนื้อ,ประเทศ,,36.13,36130.0,ปศุสัตว์,ไก่เนื้อ
2019-02-22,ไข่ไก่,ประเทศ,271.28,2.1702399999999997,2170.24,ปศุสัตว์,ไข่ไก่
2019-02-22,กุ้ง,ประเทศ,,160.25,160250.0,ประมง,กุ้ง
2019-03-01,ข้าวหอมมะลิ,ประเทศ,,15.87441,15874.41,พืชไร่,ข้าว
2019-03-01,ข้าวปทุมธานี,ประเทศ,,10.29983,10299.83,พืชไร่,ข้าว
2019-03-01,ข้าวเจ้าอื่น,ประเทศ,,7.44571,7445.71,พืชไร่,ข้าว
2019-03-01,ข้าวเหนียว,ประเทศ,,10.51486,10514.86,พืชไร่,ข้าว
2019-03-01,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.09,8090.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-03-01,มันสำปะหลัง,ประเทศ,,2.2,2200.0,พืชไร่,มันสำปะหลัง
2019-03-01,สับปะรดโรงงาน,ประเทศ,,3.99,3990.0,พืชไร่,สับปะรดโรงงาน
2019-03-01,ปาล์มน้ำมัน,ประเทศ,,2.22,2220.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-03-01,มะพร้าว,ประเทศ,653.97,5.23176,5231.76,พืชยืนต้น,มะพร้าว
2019-03-01,ยางพารา,ประเทศ,,42.65,42650.0,พืชยืนต้น,ยางพารา
2019-03-01,กาแฟ,ประเทศ,,70.0,70000.0,พืชยืนต้น,กาแฟ
2019-03-01,ลำไย,ประเทศ,,28.77,28770.0,ไม้ผล,ลำไย
2019-03-01,หอมแดง,ประเทศ,,9.37,9370.0,พืชผัก,หอมแดง
2019-03-01,สุกร,ประเทศ,,66.58,66580.0,ปศุสัตว์,สุกร
2019-03-01,ไก่เนื้อ,ประเทศ,,35.88,35880.0,ปศุสัตว์,ไก่เนื้อ
2019-03-01,ไข่ไก่,ประเทศ,265.88,2.12704,2127.04,ปศุสัตว์,ไข่ไก่
2019-03-01,กุ้ง,ประเทศ,,151.26,151260.0,ประมง,กุ้ง
2019-03-01,ทุเรียน,ประเทศ,,129.0,129000.0,ไม้ผล,ทุเรียน
2019-03-08,ข้าวหอมมะลิ,ประเทศ,,15.72,15720.0,พืชไร่,ข้าว
2019-03-08,ข้าวปทุมธานี,ประเทศ,,10.116,10116.0,พืชไร่,ข้าว
2019-03-08,ข้าวเจ้าอื่น,ประเทศ,,7.62,7620.0,พืชไร่,ข้าว
2019-03-08,ข้าวเหนียว,ประเทศ,,10.32568,10325.68,พืชไร่,ข้าว
2019-03-08,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.09,8090.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-03-08,มันสำปะหลัง,ประเทศ,,2.13,2130.0,พืชไร่,มันสำปะหลัง
2019-03-08,สับปะรดโรงงาน,ประเทศ,,4.18,4180.0,พืชไร่,สับปะรดโรงงาน
2019-03-08,ปาล์มน้ำมัน,ประเทศ,,2.12,2120.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-03-08,มะพร้าว,ประเทศ,679.87,5.43896,5438.96,พืชยืนต้น,มะพร้าว
2019-03-08,ยางพารา,ประเทศ,,43.67,43670.0,พืชยืนต้น,ยางพารา
2019-03-08,ลำไย,ประเทศ,,28.83,28830.0,ไม้ผล,ลำไย
2019-03-08,หอมแดง,ประเทศ,,9.73,9730.0,พืชผัก,หอมแดง
2019-03-08,สุกร,ประเทศ,,66.28,66280.0,ปศุสัตว์,สุกร
2019-03-08,ไก่เนื้อ,ประเทศ,,35.67,35670.0,ปศุสัตว์,ไก่เนื้อ
2019-03-08,ไข่ไก่,ประเทศ,260.82,2.08656,2086.56,ปศุสัตว์,ไข่ไก่
2019-03-08,กุ้ง,ประเทศ,,150.21,150210.0,ประมง,กุ้ง
2019-03-08,กระเทียม,ประเทศ,,22.48,22480.0,พืชผัก,กระเทียม
2019-03-08,ทุเรียน,ประเทศ,,120.0,120000.0,ไม้ผล,ทุเรียน
2019-03-15,ข้าวหอมมะลิ,ประเทศ,,15.69433,15694.33,พืชไร่,ข้าว
2019-03-15,ข้าวปทุมธานี,ประเทศ,,10.379,10379.0,พืชไร่,ข้าว
2019-03-15,ข้าวเจ้าอื่น,ประเทศ,,7.6162600000000005,7616.26,พืชไร่,ข้าว
2019-03-15,ข้าวเหนียว,ประเทศ,,10.41583,10415.83,พืชไร่,ข้าว
2019-03-15,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.07,8070.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-03-15,มันสำปะหลัง,ประเทศ,,2.14,2140.0,พืชไร่,มันสำปะหลัง
2019-03-15,สับปะรดโรงงาน,ประเทศ,,4.47,4470.0,พืชไร่,สับปะรดโรงงาน
2019-03-15,ปาล์มน้ำมัน,ประเทศ,,2.12,2120.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-03-15,มะพร้าว,ประเทศ,680.0,5.44,5440.0,พืชยืนต้น,มะพร้าว
2019-03-15,ยางพารา,ประเทศ,,43.66,43660.0,พืชยืนต้น,ยางพารา
2019-03-15,ลำไย,ประเทศ,,28.83,28830.0,ไม้ผล,ลำไย
2019-03-15,หอมแดง,ประเทศ,,9.31,9310.0,พืชผัก,หอมแดง
2019-03-15,สุกร,ประเทศ,,66.46,66460.0,ปศุสัตว์,สุกร
2019-03-15,ไก่เนื้อ,ประเทศ,,36.14,36140.0,ปศุสัตว์,ไก่เนื้อ
2019-03-15,ไข่ไก่,ประเทศ,260.0,2.08,2080.0,ปศุสัตว์,ไข่ไก่
2019-03-15,กุ้ง,ประเทศ,,149.04,149040.0,ประมง,กุ้ง
2019-03-15,กระเทียม,ประเทศ,,22.47,22470.0,พืชผัก,กระเทียม
2019-03-15,ทุเรียน,ประเทศ,,119.08,119080.0,ไม้ผล,ทุเรียน
2019-03-22,ข้าวหอมมะลิ,ประเทศ,,15.64052,15640.52,พืชไร่,ข้าว
2019-03-22,ข้าวปทุมธานี,ประเทศ,,10.49302,10493.02,พืชไร่,ข้าว
2019-03-22,ข้าวเจ้าอื่น,ประเทศ,,7.65353,7653.53,พืชไร่,ข้าว
2019-03-22,ข้าวเหนียว,ประเทศ,,10.336540000000001,10336.54,พืชไร่,ข้าว
2019-03-22,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.06,8060.000000000001,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-03-22,มันสำปะหลัง,ประเทศ,,2.15,2150.0,พืชไร่,มันสำปะหลัง
2019-03-22,สับปะรดโรงงาน,ประเทศ,,4.7,4700.0,พืชไร่,สับปะรดโรงงาน
2019-03-22,ปาล์มน้ำมัน,ประเทศ,,2.17,2170.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-03-22,มะพร้าว,ประเทศ,686.19,5.489520000000001,5489.52,พืชยืนต้น,มะพร้าว
2019-03-22,ยางพารา,ประเทศ,,44.87,44870.0,พืชยืนต้น,ยางพารา
2019-03-22,ลำไย,ประเทศ,,28.83,28830.0,ไม้ผล,ลำไย
2019-03-22,หอมแดง,ประเทศ,,8.53,8530.0,พืชผัก,หอมแดง
2019-03-22,สุกร,ประเทศ,,67.18,67180.0,ปศุสัตว์,สุกร
2019-03-22,ไก่เนื้อ,ประเทศ,,36.13,36130.0,ปศุสัตว์,ไก่เนื้อ
2019-03-22,ไข่ไก่,ประเทศ,261.27,2.09016,2090.16,ปศุสัตว์,ไข่ไก่
2019-03-22,กุ้ง,ประเทศ,,151.12,151120.0,ประมง,กุ้ง
2019-03-22,กระเทียม,ประเทศ,,19.46,19460.0,พืชผัก,กระเทียม
2019-03-22,ทุเรียน,ประเทศ,,118.79,118790.0,ไม้ผล,ทุเรียน
2019-03-29,ข้าวหอมมะลิ,ประเทศ,,15.674719999999999,15674.72,พืชไร่,ข้าว
2019-03-29,ข้าวปทุมธานี,ประเทศ,,10.54776,10547.76,พืชไร่,ข้าว
2019-03-29,ข้าวเจ้าอื่น,ประเทศ,,7.71228,7712.28,พืชไร่,ข้าว
2019-03-29,ข้าวเหนียว,ประเทศ,,10.45499,10454.99,พืชไร่,ข้าว
2019-03-29,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.94,7940.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2019-03-29,มันสำปะหลัง,ประเทศ,,2.15,2150.0,พืชไร่,มันสำปะหลัง
2019-03-29,สับปะรดโรงงาน,ประเทศ,,5.05,5050.0,พืชไร่,สับปะรดโรงงาน
2019-03-29,ปาล์มน้ำมัน,ประเทศ,,2.2,2200.0,พืชยืนต้น,ปาล์มน้ำมัน
2019-03-29,มะพร้าว,ประเทศ,705.58,5.644640000000001,5644.64,พืชยืนต้น,มะพร้าว
2019-03-29,ยางพารา,ประเทศ,,44.5,44500.0,พืชยืนต้น,ยางพารา
2019-03-29,ลำไย,ประเทศ,,28.83,28830.0,ไม้ผล,ลำไย
2019-03-29,หอมแดง,ประเทศ,,7.54,7540.0,พืชผัก,หอมแดง
2019-03-29,สุกร,ประเทศ,,67.88,67880.0,ปศุสัตว์,สุกร
2019-03-29,ไก่เนื้อ,ประเทศ,,36.23,36230.0,ปศุสัตว์,ไก่เนื้อ
2019-03-29,ไข่ไก่,ประเทศ,263.07,2.1045599999999998,2104.56,ปศุสัตว์,ไข่ไก่
2019-03-29,กุ้ง,ประเทศ,,153.07,153070.0,ประมง,กุ้ง
2019-03-29,กระเทียม,ประเทศ,,19.46,19460.0,พืชผัก,กระเทียม
2019-03-29,ทุเรียน,ประเทศ,,118.79,118790.0,ไม้ผล,ทุเรียน
2019-04-05,ข้าวหอมมะลิ,ประเทศ,,15.66758,15667.58,พืชไร่,ข้าว
2019-04-05,ข้าวปทุมธานี,ประเทศ,,10.689020000000001,10689.02,พืชไร่,ข้าว
2019-04-05,ข้าวเจ้าอื่น,ประเทศ,,7.78533,7785.33,พืชไร่,ข้าว
