date,commod_sub,place,area_harvest,area_plant,production,yeild_harvest,yield,yield_plant,commod_gr,commod
2010-12-31,มันสำปะหลัง,กาญจนบุรี,283282.0,292600.0,828317.0,2924.0,,2830.885167464115,พืชไร่,มันสำปะหลัง
2011-12-31,มันสำปะหลัง,กาญจนบุรี,277964.0,292350.0,802760.0,2888.0,,2745.886779545066,พืชไร่,มันสำปะหลัง
2012-12-31,มันสำปะหลัง,กาญจนบุรี,454872.0,465780.0,1501712.0,3301.0,,3224.0,พืชไร่,มันสำปะหลัง
2013-12-31,มันสำปะหลัง,กาญจนบุรี,443241.0,452758.0,1461682.0,3297.71,,3228.0,พืชไร่,มันสำปะหลัง
2014-12-31,มันสำปะหลัง,กาญจนบุรี,460146.0,468448.0,1530105.0,3325.0,,3266.0,พืชไร่,มันสำปะหลัง
2015-12-31,มันสำปะหลัง,กาญจนบุรี,469205.0,470854.0,1575692.0,3358.0,,3346.0,พืชไร่,มันสำปะหลัง
2016-12-31,มันสำปะหลัง,กาญจนบุรี,473917.0,485617.0,1512391.0,3191.0,,3114.0,พืชไร่,มันสำปะหลัง
2017-12-31,มันสำปะหลัง,กาญจนบุรี,469733.0,472514.0,1541046.0,3281.0,,3261.0,พืชไร่,มันสำปะหลัง
2018-12-31,มันสำปะหลัง,กาญจนบุรี,462909.0,469713.0,1553387.0,3356.0,,3307.0,พืชไร่,มันสำปะหลัง
1980-12-31,มันสำปะหลัง,กาฬสินธุ์,,378376.0,771082.0,,,2037.8723809121086,พืชไร่,มันสำปะหลัง
1981-12-31,มันสำปะหลัง,กาฬสินธุ์,379224.0,388296.0,924700.0,2438.0,,2381.4306611451057,พืชไร่,มันสำปะหลัง
1982-12-31,มันสำปะหลัง,กาฬสินธุ์,326162.0,326162.0,634848.0,1946.0,,1946.0,พืชไร่,มันสำปะหลัง
1983-12-31,มันสำปะหลัง,กาฬสินธุ์,229222.0,355358.0,669685.0,2922.0,,1885.0,พืชไร่,มันสำปะหลัง
1984-12-31,มันสำปะหลัง,กาฬสินธุ์,270454.0,335082.0,761641.0,2816.0,,2273.0,พืชไร่,มันสำปะหลัง
1985-12-31,มันสำปะหลัง,กาฬสินธุ์,307164.0,333972.0,636551.0,2072.0,,1906.0,พืชไร่,มันสำปะหลัง
1986-12-31,มันสำปะหลัง,กาฬสินธุ์,276522.0,287724.0,505531.0,1828.0,,1757.0,พืชไร่,มันสำปะหลัง
1987-12-31,มันสำปะหลัง,กาฬสินธุ์,316231.0,317019.0,702856.0,2223.0,,2217.0,พืชไร่,มันสำปะหลัง
1988-12-31,มันสำปะหลัง,กาฬสินธุ์,464253.0,478089.0,1044105.0,2249.0,,2184.0,พืชไร่,มันสำปะหลัง
1989-12-31,มันสำปะหลัง,กาฬสินธุ์,498289.0,501166.0,1150051.0,2308.0,,2295.0,พืชไร่,มันสำปะหลัง
1990-12-31,มันสำปะหลัง,กาฬสินธุ์,452823.0,453730.0,945947.0,2089.0,,2085.0,พืชไร่,มันสำปะหลัง
1991-12-31,มันสำปะหลัง,กาฬสินธุ์,454081.0,455442.0,924963.0,2037.0,,2031.0,พืชไร่,มันสำปะหลัง
1992-12-31,มันสำปะหลัง,กาฬสินธุ์,419282.0,442200.0,902530.0,2153.0,,2041.0,พืชไร่,มันสำปะหลัง
1993-12-31,มันสำปะหลัง,กาฬสินธุ์,408254.0,408254.0,881829.0,2160.0,,2160.0,พืชไร่,มันสำปะหลัง
1994-12-31,มันสำปะหลัง,กาฬสินธุ์,385085.0,385085.0,812914.0,2111.0,,2111.0,พืชไร่,มันสำปะหลัง
1995-12-31,มันสำปะหลัง,กาฬสินธุ์,363914.0,368690.0,676152.0,1858.0,,1834.0,พืชไร่,มันสำปะหลัง
1996-12-31,มันสำปะหลัง,กาฬสินธุ์,362712.0,363522.0,745010.0,2054.0,,2049.0,พืชไร่,มันสำปะหลัง
1997-12-31,มันสำปะหลัง,กาฬสินธุ์,359628.0,368370.0,783155.0,2178.0,,2126.0,พืชไร่,มันสำปะหลัง
1998-12-31,มันสำปะหลัง,กาฬสินธุ์,288363.0,293034.0,621999.0,2157.0,,2123.0,พืชไร่,มันสำปะหลัง
1999-12-31,มันสำปะหลัง,กาฬสินธุ์,317021.0,318455.0,798259.0,2518.0,,2507.0,พืชไร่,มันสำปะหลัง
2000-12-31,มันสำปะหลัง,กาฬสินธุ์,325783.0,332764.0,914147.0,2806.0,,2747.0,พืชไร่,มันสำปะหลัง
2001-12-31,มันสำปะหลัง,กาฬสินธุ์,306219.0,324461.0,819748.0,2677.0,,2526.0,พืชไร่,มันสำปะหลัง
2002-12-31,มันสำปะหลัง,กาฬสินธุ์,287321.0,289332.0,741576.0,2581.0,,2563.062502592178,พืชไร่,มันสำปะหลัง
2003-12-31,มันสำปะหลัง,กาฬสินธุ์,296770.0,297284.0,1006940.61,3393.0,,3387.1335490641945,พืชไร่,มันสำปะหลัง
2004-12-31,มันสำปะหลัง,กาฬสินธุ์,303580.0,304080.1690808651,1052511.86,3467.0,,3461.297272957323,พืชไร่,มันสำปะหลัง
2005-12-31,มันสำปะหลัง,กาฬสินธุ์,280383.0,295523.68200000003,785072.0,2800.0,,2656.54513603414,พืชไร่,มันสำปะหลัง
2006-12-31,มันสำปะหลัง,กาฬสินธุ์,294402.0,309485.0,1050426.0,3568.0,,3394.1095691228975,พืชไร่,มันสำปะหลัง
2007-12-31,มันสำปะหลัง,กาฬสินธุ์,264962.0,274229.96,989633.1,3735.0,,3608.7709016184804,พืชไร่,มันสำปะหลัง
2008-12-31,มันสำปะหลัง,กาฬสินธุ์,267065.0,280530.46218487393,924312.0,3461.0,,3294.8721247636345,พืชไร่,มันสำปะหลัง
2009-12-31,มันสำปะหลัง,กาฬสินธุ์,302165.0,312734.0,1164846.1,3855.0,,3724.7184508240234,พืชไร่,มันสำปะหลัง
2010-12-31,มันสำปะหลัง,กาฬสินธุ์,272173.0,281693.0,822507.0,3022.0,,2919.8702133173347,พืชไร่,มันสำปะหลัง
2011-12-31,มันสำปะหลัง,กาฬสินธุ์,207036.0,209340.0,644089.0,3111.0,,3076.7602942581448,พืชไร่,มันสำปะหลัง
2012-12-31,มันสำปะหลัง,กาฬสินธุ์,257330.0,266927.0,854336.0,3320.0,,3201.0,พืชไร่,มันสำปะหลัง
2013-12-31,มันสำปะหลัง,กาฬสินธุ์,229169.0,248801.0,752259.0,3283.0,,3024.0,พืชไร่,มันสำปะหลัง
2014-12-31,มันสำปะหลัง,กาฬสินธุ์,197819.0,203589.0,671394.0,3394.0,,3298.0,พืชไร่,มันสำปะหลัง
2015-12-31,มันสำปะหลัง,กาฬสินธุ์,221649.0,224366.0,761820.0,3437.0,,3395.0,พืชไร่,มันสำปะหลัง
2016-12-31,มันสำปะหลัง,กาฬสินธุ์,252155.0,252183.0,880668.0,3493.0,,3492.0,พืชไร่,มันสำปะหลัง
2017-12-31,มันสำปะหลัง,กาฬสินธุ์,243222.0,246453.0,875616.0,3600.0,,3553.0,พืชไร่,มันสำปะหลัง
2018-12-31,มันสำปะหลัง,กาฬสินธุ์,238903.0,241523.0,856325.0,3584.0,,3546.0,พืชไร่,มันสำปะหลัง
1980-12-31,มันสำปะหลัง,กำแพงเพชร,,81907.0,197173.0,,,2407.2789871439563,พืชไร่,มันสำปะหลัง
1981-12-31,มันสำปะหลัง,กำแพงเพชร,87545.0,88940.0,228382.0,2609.0,,2567.821002923319,พืชไร่,มันสำปะหลัง
1982-12-31,มันสำปะหลัง,กำแพงเพชร,44813.0,59127.0,131881.0,2943.0,,2230.0,พืชไร่,มันสำปะหลัง
1983-12-31,มันสำปะหลัง,กำแพงเพชร,64420.0,64420.0,139118.0,2160.0,,2160.0,พืชไร่,มันสำปะหลัง
1984-12-31,มันสำปะหลัง,กำแพงเพชร,77407.0,85077.0,179512.0,2319.0,,2110.0,พืชไร่,มันสำปะหลัง
1985-12-31,มันสำปะหลัง,กำแพงเพชร,119484.0,142480.0,290290.0,2430.0,,2044.0,พืชไร่,มันสำปะหลัง
1986-12-31,มันสำปะหลัง,กำแพงเพชร,162476.0,165817.0,374581.0,2305.0,,2259.0,พืชไร่,มันสำปะหลัง
1987-12-31,มันสำปะหลัง,กำแพงเพชร,234410.0,237275.0,516171.0,2202.0,,2175.0,พืชไร่,มันสำปะหลัง
1988-12-31,มันสำปะหลัง,กำแพงเพชร,245048.0,259666.0,567041.0,2314.0,,2184.0,พืชไร่,มันสำปะหลัง
1989-12-31,มันสำปะหลัง,กำแพงเพชร,326944.0,328311.0,819976.0,2508.0,,2498.0,พืชไร่,มันสำปะหลัง
1990-12-31,มันสำปะหลัง,กำแพงเพชร,302947.0,304153.0,723276.0,2387.0,,2378.0,พืชไร่,มันสำปะหลัง
1991-12-31,มันสำปะหลัง,กำแพงเพชร,318883.0,323049.0,730242.0,2290.0,,2260.0,พืชไร่,มันสำปะหลัง
1992-12-31,มันสำปะหลัง,กำแพงเพชร,353854.0,357382.0,856287.0,2420.0,,2396.0,พืชไร่,มันสำปะหลัง
1993-12-31,มันสำปะหลัง,กำแพงเพชร,358715.0,407282.0,819859.0,2286.0,,2013.0,พืชไร่,มันสำปะหลัง
1994-12-31,มันสำปะหลัง,กำแพงเพชร,377864.0,383027.0,804357.0,2129.0,,2100.0,พืชไร่,มันสำปะหลัง
1995-12-31,มันสำปะหลัง,กำแพงเพชร,347562.0,359596.0,730923.0,2103.0,,2033.0,พืชไร่,มันสำปะหลัง
1996-12-31,มันสำปะหลัง,กำแพงเพชร,345219.0,356055.0,789171.0,2286.0,,2216.0,พืชไร่,มันสำปะหลัง
1997-12-31,มันสำปะหลัง,กำแพงเพชร,363659.0,367415.0,865508.0,2380.0,,2356.0,พืชไร่,มันสำปะหลัง
1998-12-31,มันสำปะหลัง,กำแพงเพชร,324028.0,337728.0,762438.0,2353.0,,2258.0,พืชไร่,มันสำปะหลัง
1999-12-31,มันสำปะหลัง,กำแพงเพชร,358872.0,379997.0,873853.0,2435.0,,2300.0,พืชไร่,มันสำปะหลัง
2000-12-31,มันสำปะหลัง,กำแพงเพชร,389946.0,402006.0,1125774.0,2887.0,,2800.0,พืชไร่,มันสำปะหลัง
2001-12-31,มันสำปะหลัง,กำแพงเพชร,349306.0,366108.0,1062240.0,3041.0,,2901.0,พืชไร่,มันสำปะหลัง
2002-12-31,มันสำปะหลัง,กำแพงเพชร,347539.0,348648.0,943568.0,2715.0,,2706.3628645510657,พืชไร่,มันสำปะหลัง
2003-12-31,มันสำปะหลัง,กำแพงเพชร,321148.0,323531.0,1081626.464,3368.0,,3343.192658508767,พืชไร่,มันสำปะหลัง
2004-12-31,มันสำปะหลัง,กำแพงเพชร,321421.0,330984.7619047619,1078367.455,3355.0,,3258.057708742166,พืชไร่,มันสำปะหลัง
2005-12-31,มันสำปะหลัง,กำแพงเพชร,363227.0,371145.3486,1077695.0,2967.0,,2903.700677012876,พืชไร่,มันสำปะหลัง
2006-12-31,มันสำปะหลัง,กำแพงเพชร,378552.0,386628.0,1335910.0,3529.0,,3455.285183690783,พืชไร่,มันสำปะหลัง
2007-12-31,มันสำปะหลัง,กำแพงเพชร,413939.0,423889.62,1550201.6,3745.0,,3657.0878994394816,พืชไร่,มันสำปะหลัง
2008-12-31,มันสำปะหลัง,กำแพงเพชร,422573.0,448306.0,1503514.7,3558.0,,3353.768854309333,พืชไร่,มันสำปะหลัง
2009-12-31,มันสำปะหลัง,กำแพงเพชร,543150.0,564205.0,2177489.1,4009.0,,3859.393482865271,พืชไร่,มันสำปะหลัง
2010-12-31,มันสำปะหลัง,กำแพงเพชร,555050.0,576565.0,1696788.0,3057.0,,2942.9257759315947,พืชไร่,มันสำปะหลัง
2011-12-31,มันสำปะหลัง,กำแพงเพชร,545480.0,598201.0,1657168.0,3038.0,,2770.2528080026614,พืชไร่,มันสำปะหลัง
2012-12-31,มันสำปะหลัง,กำแพงเพชร,608273.0,657540.0,2266981.0,3727.0,,3448.0,พืชไร่,มันสำปะหลัง
2013-12-31,มันสำปะหลัง,กำแพงเพชร,667225.0,669667.0,2561214.0,3839.0,,3825.0,พืชไร่,มันสำปะหลัง
2014-12-31,มันสำปะหลัง,กำแพงเพชร,646264.0,667643.0,2557765.0,3958.0,,3831.0,พืชไร่,มันสำปะหลัง
2015-12-31,มันสำปะหลัง,กำแพงเพชร,656283.0,677399.0,2667934.0,4065.0,,3938.0,พืชไร่,มันสำปะหลัง
2016-12-31,มันสำปะหลัง,กำแพงเพชร,654847.0,701222.0,2337078.0,3569.0,,3333.0,พืชไร่,มันสำปะหลัง
2017-12-31,มันสำปะหลัง,กำแพงเพชร,678582.0,680839.0,2407241.0,3547.0,,3536.0,พืชไร่,มันสำปะหลัง
2018-12-31,มันสำปะหลัง,กำแพงเพชร,651439.0,658747.0,2341292.0,3594.0,,3554.0,พืชไร่,มันสำปะหลัง
1980-12-31,มันสำปะหลัง,ขอนแก่น,,380784.0,727619.0,,,1910.844468254969,พืชไร่,มันสำปะหลัง
1981-12-31,มันสำปะหลัง,ขอนแก่น,441818.0,461448.0,969473.0,2194.0,,2100.9366169102477,พืชไร่,มันสำปะหลัง
1982-12-31,มันสำปะหลัง,ขอนแก่น,440799.0,444839.0,971973.0,2205.0,,2185.0,พืชไร่,มันสำปะหลัง
1983-12-31,มันสำปะหลัง,ขอนแก่น,386415.0,484658.0,1025310.0,2653.0,,2116.0,พืชไร่,มันสำปะหลัง
1984-12-31,มันสำปะหลัง,ขอนแก่น,421620.0,426508.0,739565.0,1754.0,,1734.0,พืชไร่,มันสำปะหลัง
1985-12-31,มันสำปะหลัง,ขอนแก่น,407811.0,464904.0,867006.0,2126.0,,1865.0,พืชไร่,มันสำปะหลัง
1986-12-31,มันสำปะหลัง,ขอนแก่น,383759.0,403776.0,753042.0,1962.0,,1865.0,พืชไร่,มันสำปะหลัง
1987-12-31,มันสำปะหลัง,ขอนแก่น,460377.0,468185.0,912928.0,1983.0,,1950.0,พืชไร่,มันสำปะหลัง
1988-12-31,มันสำปะหลัง,ขอนแก่น,449085.0,454275.0,960144.0,2138.0,,2114.0,พืชไร่,มันสำปะหลัง
1989-12-31,มันสำปะหลัง,ขอนแก่น,479049.0,499049.0,1108519.0,2314.0,,2221.0,พืชไร่,มันสำปะหลัง
1990-12-31,มันสำปะหลัง,ขอนแก่น,423106.0,433669.0,901164.0,2130.0,,2078.0,พืชไร่,มันสำปะหลัง
1991-12-31,มันสำปะหลัง,ขอนแก่น,412634.0,424084.0,849201.0,2058.0,,2002.0,พืชไร่,มันสำปะหลัง
1992-12-31,มันสำปะหลัง,ขอนแก่น,426468.0,454126.0,862839.0,2023.0,,1900.0,พืชไร่,มันสำปะหลัง
1993-12-31,มันสำปะหลัง,ขอนแก่น,400902.0,400902.0,849912.0,2120.0,,2120.0,พืชไร่,มันสำปะหลัง
1994-12-31,มันสำปะหลัง,ขอนแก่น,381289.0,381289.0,817484.0,2144.0,,2144.0,พืชไร่,มันสำปะหลัง
1995-12-31,มันสำปะหลัง,ขอนแก่น,340191.0,342942.0,703515.0,2068.0,,2051.0,พืชไร่,มันสำปะหลัง
1996-12-31,มันสำปะหลัง,ขอนแก่น,284269.0,288432.0,622833.0,2191.0,,2159.0,พืชไร่,มันสำปะหลัง
1997-12-31,มันสำปะหลัง,ขอนแก่น,295022.0,297978.0,612643.0,2077.0,,2056.0,พืชไร่,มันสำปะหลัง
1998-12-31,มันสำปะหลัง,ขอนแก่น,231008.0,233784.0,474721.0,2055.0,,2031.0,พืชไร่,มันสำปะหลัง
1999-12-31,มันสำปะหลัง,ขอนแก่น,270657.0,275118.0,609520.0,2252.0,,2215.0,พืชไร่,มันสำปะหลัง
2000-12-31,มันสำปะหลัง,ขอนแก่น,296767.0,303029.0,738060.0,2487.0,,2436.0,พืชไร่,มันสำปะหลัง
2001-12-31,มันสำปะหลัง,ขอนแก่น,245114.0,283979.0,589744.0,2406.0,,2077.0,พืชไร่,มันสำปะหลัง
2002-12-31,มันสำปะหลัง,ขอนแก่น,236280.0,237698.0,565418.0,2393.0,,2378.7242635613256,พืชไร่,มันสำปะหลัง
2003-12-31,มันสำปะหลัง,ขอนแก่น,243027.0,245904.0,662491.602,2726.0,,2694.1066513761466,พืชไร่,มันสำปะหลัง
2004-12-31,มันสำปะหลัง,ขอนแก่น,255297.0,271651.8860995896,807504.411,3163.0,,2972.5706034817035,พืชไร่,มันสำปะหลัง
2005-12-31,มันสำปะหลัง,ขอนแก่น,181862.0,190700.4932,502485.0,2763.0,,2634.943368882698,พืชไร่,มันสำปะหลัง
2006-12-31,มันสำปะหลัง,ขอนแก่น,206557.0,216131.0,695477.0,3367.0,,3217.8493598789623,พืชไร่,มันสำปะหลัง
2007-12-31,มันสำปะหลัง,ขอนแก่น,212671.0,224157.45,779013.9,3663.0,,3475.297831948035,พืชไร่,มันสำปะหลัง
2008-12-31,มันสำปะหลัง,ขอนแก่น,214097.0,225660.0,671836.4,3138.0,,2977.2064167331387,พืชไร่,มันสำปะหลัง
2009-12-31,มันสำปะหลัง,ขอนแก่น,242069.0,255143.0,790113.2,3264.0,,3096.7465303770823,พืชไร่,มันสำปะหลัง
2010-12-31,มันสำปะหลัง,ขอนแก่น,214479.0,226063.0,661024.0,3082.0,,2924.0698389387026,พืชไร่,มันสำปะหลัง
2011-12-31,มันสำปะหลัง,ขอนแก่น,223548.0,226594.0,683386.0,3057.0,,3015.905098987617,พืชไร่,มันสำปะหลัง
2012-12-31,มันสำปะหลัง,ขอนแก่น,211673.0,238182.0,663595.0,3135.0,,2786.0,พืชไร่,มันสำปะหลัง
2013-12-31,มันสำปะหลัง,ขอนแก่น,197079.0,199463.0,624636.0,3169.0,,3132.0,พืชไร่,มันสำปะหลัง
2014-12-31,มันสำปะหลัง,ขอนแก่น,180138.0,182658.0,577221.0,3204.0,,3160.0,พืชไร่,มันสำปะหลัง
2015-12-31,มันสำปะหลัง,ขอนแก่น,194588.0,197328.0,633817.0,3257.0,,3212.0,พืชไร่,มันสำปะหลัง
2016-12-31,มันสำปะหลัง,ขอนแก่น,206315.0,206444.0,683735.0,3314.0,,3312.0,พืชไร่,มันสำปะหลัง
2017-12-31,มันสำปะหลัง,ขอนแก่น,216644.0,232674.0,737716.0,3405.0,,3171.0,พืชไร่,มันสำปะหลัง
2018-12-31,มันสำปะหลัง,ขอนแก่น,212592.0,232949.0,732135.0,3444.0,,3143.0,พืชไร่,มันสำปะหลัง
1980-12-31,มันสำปะหลัง,จันทบุรี,,215147.0,582355.0,,,2706.77722673335,พืชไร่,มันสำปะหลัง
1981-12-31,มันสำปะหลัง,จันทบุรี,234906.0,237004.0,624748.0,2660.0,,2636.023020708511,พืชไร่,มันสำปะหลัง
1982-12-31,มันสำปะหลัง,จันทบุรี,96332.0,154747.0,375880.0,3902.0,,2429.0,พืชไร่,มันสำปะหลัง
1983-12-31,มันสำปะหลัง,จันทบุรี,162475.0,168599.0,396439.0,2440.0,,2352.0,พืชไร่,มันสำปะหลัง
1984-12-31,มันสำปะหลัง,จันทบุรี,229127.0,234336.0,537833.0,2347.0,,2295.0,พืชไร่,มันสำปะหลัง
1985-12-31,มันสำปะหลัง,จันทบุรี,242707.0,244009.0,538772.0,2220.0,,2208.0,พืชไร่,มันสำปะหลัง
1986-12-31,มันสำปะหลัง,จันทบุรี,138853.0,140490.0,296152.0,2133.0,,2108.0,พืชไร่,มันสำปะหลัง
1987-12-31,มันสำปะหลัง,จันทบุรี,162767.0,167341.0,387590.0,2381.0,,2316.0,พืชไร่,มันสำปะหลัง
1988-12-31,มันสำปะหลัง,จันทบุรี,233885.0,234252.0,580035.0,2480.0,,2476.0,พืชไร่,มันสำปะหลัง
1989-12-31,มันสำปะหลัง,จันทบุรี,202399.0,203920.0,528666.0,2612.0,,2593.0,พืชไร่,มันสำปะหลัง
1990-12-31,มันสำปะหลัง,จันทบุรี,199940.0,200921.0,479398.0,2398.0,,2386.0,พืชไร่,มันสำปะหลัง
1991-12-31,มันสำปะหลัง,จันทบุรี,182729.0,183652.0,439829.0,2407.0,,2395.0,พืชไร่,มันสำปะหลัง
1992-12-31,มันสำปะหลัง,จันทบุรี,183255.0,183517.0,464482.0,2535.0,,2531.0,พืชไร่,มันสำปะหลัง
1993-12-31,มันสำปะหลัง,จันทบุรี,175167.0,175167.0,403410.0,2303.0,,2303.0,พืชไร่,มันสำปะหลัง
1994-12-31,มันสำปะหลัง,จันทบุรี,167510.0,176011.0,401657.0,2398.0,,2282.0,พืชไร่,มันสำปะหลัง
1995-12-31,มันสำปะหลัง,จันทบุรี,158857.0,162625.0,393330.0,2476.0,,2419.0,พืชไร่,มันสำปะหลัง
1996-12-31,มันสำปะหลัง,จันทบุรี,181614.0,188482.0,503071.0,2770.0,,2669.0,พืชไร่,มันสำปะหลัง
1997-12-31,มันสำปะหลัง,จันทบุรี,194796.0,196907.0,519638.0,2668.0,,2639.0,พืชไร่,มันสำปะหลัง
1998-12-31,มันสำปะหลัง,จันทบุรี,199491.0,200887.0,530646.0,2660.0,,2642.0,พืชไร่,มันสำปะหลัง
1999-12-31,มันสำปะหลัง,จันทบุรี,202568.0,205220.0,545516.0,2693.0,,2658.0,พืชไร่,มันสำปะหลัง
2000-12-31,มันสำปะหลัง,จันทบุรี,224627.0,230950.0,649397.0,2891.0,,2812.0,พืชไร่,มันสำปะหลัง
2001-12-31,มันสำปะหลัง,จันทบุรี,228669.0,231213.0,686236.0,3001.0,,2968.0,พืชไร่,มันสำปะหลัง
2002-12-31,มันสำปะหลัง,จันทบุรี,229612.0,229813.0,672993.0,2931.0,,2928.4374687245718,พืชไร่,มันสำปะหลัง
2003-12-31,มันสำปะหลัง,จันทบุรี,229141.0,229778.0,731188.931,3191.0,,3182.1537788648175,พืชไร่,มันสำปะหลัง
2004-12-31,มันสำปะหลัง,จันทบุรี,237161.0,238927.49400937514,769587.445,3245.0,,3221.008315475835,พืชไร่,มันสำปะหลัง
2005-12-31,มันสำปะหลัง,จันทบุรี,211149.0,223212.6462,610221.0,2890.0,,2733.810159901236,พืชไร่,มันสำปะหลัง
2006-12-31,มันสำปะหลัง,จันทบุรี,235643.0,248379.0,784927.0,3331.0,,3160.1987285559567,พืชไร่,มันสำปะหลัง
2007-12-31,มันสำปะหลัง,จันทบุรี,248203.0,257843.71,950121.1,3828.0,,3684.8721266072384,พืชไร่,มันสำปะหลัง
2008-12-31,มันสำปะหลัง,จันทบุรี,251458.0,262235.8952966941,900219.6,3580.0,,3432.861847465581,พืชไร่,มันสำปะหลัง
2009-12-31,มันสำปะหลัง,จันทบุรี,281467.0,292400.0,1050997.8,3734.0,,3594.3837209302324,พืชไร่,มันสำปะหลัง
2010-12-31,มันสำปะหลัง,จันทบุรี,237713.0,246946.0,648006.0,2726.0,,2624.0797583277317,พืชไร่,มันสำปะหลัง
2011-12-31,มันสำปะหลัง,จันทบุรี,184378.0,185063.0,556084.0,3016.0,,3004.8361909187684,พืชไร่,มันสำปะหลัง
2012-12-31,มันสำปะหลัง,จันทบุรี,255035.0,259916.0,871933.0,3419.0,,3355.0,พืชไร่,มันสำปะหลัง
2013-12-31,มันสำปะหลัง,จันทบุรี,251106.0,260398.0,890804.0,3548.0,,3421.0,พืชไร่,มันสำปะหลัง
2014-12-31,มันสำปะหลัง,จันทบุรี,228584.0,239688.0,799050.0,3496.0,,3334.0,พืชไร่,มันสำปะหลัง
2015-12-31,มันสำปะหลัง,จันทบุรี,212794.0,217621.0,730152.0,3431.0,,3355.0,พืชไร่,มันสำปะหลัง
2016-12-31,มันสำปะหลัง,จันทบุรี,155807.0,160828.0,482355.0,3096.0,,2999.0,พืชไร่,มันสำปะหลัง
2017-12-31,มันสำปะหลัง,จันทบุรี,130770.0,131233.0,441725.0,3378.0,,3366.0,พืชไร่,มันสำปะหลัง
2018-12-31,มันสำปะหลัง,จันทบุรี,49855.0,50705.0,169916.0,3408.0,,3351.0,พืชไร่,มันสำปะหลัง
1980-12-31,มันสำปะหลัง,ฉะเชิงเทรา,,278945.0,674289.0,,,2417.2829769309365,พืชไร่,มันสำปะหลัง
1981-12-31,มันสำปะหลัง,ฉะเชิงเทรา,477366.0,488121.0,1218838.0,2553.0,,2496.9997193318873,พืชไร่,มันสำปะหลัง
1982-12-31,มันสำปะหลัง,ฉะเชิงเทรา,491274.0,491274.0,1054765.0,2147.0,,2147.0,พืชไร่,มันสำปะหลัง
1983-12-31,มันสำปะหลัง,ฉะเชิงเทรา,309007.0,535250.0,1112645.0,3601.0,,2079.0,พืชไร่,มันสำปะหลัง
1984-12-31,มันสำปะหลัง,ฉะเชิงเทรา,449618.0,538441.0,1343410.0,2988.0,,2495.0,พืชไร่,มันสำปะหลัง
1985-12-31,มันสำปะหลัง,ฉะเชิงเทรา,545800.0,547449.0,1201852.0,2202.0,,2195.0,พืชไร่,มันสำปะหลัง
1986-12-31,มันสำปะหลัง,ฉะเชิงเทรา,374638.0,378085.0,860522.0,2297.0,,2276.0,พืชไร่,มันสำปะหลัง
1987-12-31,มันสำปะหลัง,ฉะเชิงเทรา,439683.0,443042.0,1084678.0,2467.0,,2448.0,พืชไร่,มันสำปะหลัง
1988-12-31,มันสำปะหลัง,ฉะเชิงเทรา,437569.0,439894.0,1105829.0,2527.0,,2514.0,พืชไร่,มันสำปะหลัง
1989-12-31,มันสำปะหลัง,ฉะเชิงเทรา,360151.0,373066.0,871205.0,2419.0,,2335.0,พืชไร่,มันสำปะหลัง
1990-12-31,มันสำปะหลัง,ฉะเชิงเทรา,351967.0,352155.0,759950.0,2159.0,,2158.0,พืชไร่,มันสำปะหลัง
1991-12-31,มันสำปะหลัง,ฉะเชิงเทรา,404493.0,459158.0,891907.0,2205.0,,1942.0,พืชไร่,มันสำปะหลัง
1992-12-31,มันสำปะหลัง,ฉะเชิงเทรา,486730.0,487524.0,1129106.0,2320.0,,2316.0,พืชไร่,มันสำปะหลัง
1993-12-31,มันสำปะหลัง,ฉะเชิงเทรา,462703.0,470562.0,1025355.0,2216.0,,2179.0,พืชไร่,มันสำปะหลัง
1994-12-31,มันสำปะหลัง,ฉะเชิงเทรา,453565.0,464842.0,987789.0,2178.0,,2125.0,พืชไร่,มันสำปะหลัง
1995-12-31,มันสำปะหลัง,ฉะเชิงเทรา,378855.0,392482.0,814917.0,2151.0,,2076.0,พืชไร่,มันสำปะหลัง
1996-12-31,มันสำปะหลัง,ฉะเชิงเทรา,383709.0,394323.0,861810.0,2246.0,,2186.0,พืชไร่,มันสำปะหลัง
1997-12-31,มันสำปะหลัง,ฉะเชิงเทรา,398686.0,399541.0,1015633.0,2547.0,,2542.0,พืชไร่,มันสำปะหลัง
1998-12-31,มันสำปะหลัง,ฉะเชิงเทรา,336932.0,344332.0,896576.0,2661.0,,2604.0,พืชไร่,มันสำปะหลัง
1999-12-31,มันสำปะหลัง,ฉะเชิงเทรา,345547.0,448358.0,915008.0,2648.0,,2041.0,พืชไร่,มันสำปะหลัง
2000-12-31,มันสำปะหลัง,ฉะเชิงเทรา,352562.0,384081.0,1052045.0,2984.0,,2739.0,พืชไร่,มันสำปะหลัง
2001-12-31,มันสำปะหลัง,ฉะเชิงเทรา,359002.0,367549.0,1103572.0,3074.0,,3003.0,พืชไร่,มันสำปะหลัง
2002-12-31,มันสำปะหลัง,ฉะเชิงเทรา,359660.0,362537.0,1093726.0,3041.0,,3016.8672438951057,พืชไร่,มันสำปะหลัง
2003-12-31,มันสำปะหลัง,ฉะเชิงเทรา,362300.0,365636.0,1172765.1,3237.0,,3207.466168539203,พืชไร่,มันสำปะหลัง
2004-12-31,มันสำปะหลัง,ฉะเชิงเทรา,363634.0,366332.4729853095,1287991.628,3542.0,,3515.908970624208,พืชไร่,มันสำปะหลัง
